name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=19,qubits=30,CNOT,t_avg=75.7976,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=20,qubits=30,CNOT,t_avg=738.034,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=20,qubits=30,CNOT,t_avg=195.59,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=20,qubits=30,CNOT,t_avg=78.6046,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=20,qubits=30,CNOT,t_avg=76.8413,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=21,qubits=30,CNOT,t_avg=739.964,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=21,qubits=30,CNOT,t_avg=197.551,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=21,qubits=30,CNOT,t_avg=79.5788,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=21,qubits=30,CNOT,t_avg=76.691,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=22,qubits=30,CNOT,t_avg=844.783,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=22,qubits=30,CNOT,t_avg=221.218,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=22,qubits=30,CNOT,t_avg=83.6683,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=22,qubits=30,CNOT,t_avg=75.9852,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=23,qubits=30,CNOT,t_avg=829.224,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=23,qubits=30,CNOT,t_avg=215.653,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=23,qubits=30,CNOT,t_avg=83.8668,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=23,qubits=30,CNOT,t_avg=75.5208,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=24,qubits=30,CNOT,t_avg=838.512,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=24,qubits=30,CNOT,t_avg=222.924,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=24,qubits=30,CNOT,t_avg=82.0311,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=24,qubits=30,CNOT,t_avg=74.4858,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=25,qubits=30,CNOT,t_avg=853.439,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=25,qubits=30,CNOT,t_avg=221.151,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=25,qubits=30,CNOT,t_avg=81.9319,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=25,qubits=30,CNOT,t_avg=74.4216,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=26,qubits=30,CNOT,t_avg=812.63,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=26,qubits=30,CNOT,t_avg=218.998,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=26,qubits=30,CNOT,t_avg=81.9253,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=26,qubits=30,CNOT,t_avg=74.4724,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=27,qubits=30,CNOT,t_avg=793.799,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=27,qubits=30,CNOT,t_avg=210.298,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=27,qubits=30,CNOT,t_avg=82.2065,t_ratio=1/1000,kernel=AVX512
