sim,gate,omp,ctrl,tgt,qubits,gate_name,t_avg,t_ratio,kernel
LightningOMPBinStream,CNOT,1,2,22,30,CNOT,843.428,1/1000,AVX512
LightningOMPBinStream,CNOT,4,2,22,30,CNOT,221.636,1/1000,AVX512
LightningOMPBinStream,CNOT,16,2,22,30,CNOT,83.7863,1/1000,AVX512
LightningOMPBinStream,CNOT,32,2,22,30,CNOT,76.1084,1/1000,AVX512
LightningOMPBinStream,CNOT,1,2,23,30,CNOT,807.221,1/1000,AVX512
LightningOMPBinStream,CNOT,4,2,23,30,CNOT,218.856,1/1000,AVX512
LightningOMPBinStream,CNOT,16,2,23,30,CNOT,84.0172,1/1000,AVX512
LightningOMPBinStream,CNOT,32,2,23,30,CNOT,75.5532,1/1000,AVX512
LightningOMPBinStream,CNOT,1,2,24,30,CNOT,850.699,1/1000,AVX512
LightningOMPBinStream,CNOT,4,2,24,30,CNOT,222.861,1/1000,AVX512
LightningOMPBinStream,CNOT,16,2,24,30,CNOT,82.0057,1/1000,AVX512
LightningOMPBinStream,CNOT,32,2,24,30,CNOT,74.6142,1/1000,AVX512
LightningOMPBinStream,CNOT,1,2,25,30,CNOT,836.94,1/1000,AVX512
LightningOMPBinStream,CNOT,4,2,25,30,CNOT,224.829,1/1000,AVX512
LightningOMPBinStream,CNOT,16,2,25,30,CNOT,81.9057,1/1000,AVX512
LightningOMPBinStream,CNOT,32,2,25,30,CNOT,74.5591,1/1000,AVX512
LightningOMPBinStream,CNOT,1,2,26,30,CNOT,823.119,1/1000,AVX512
LightningOMPBinStream,CNOT,4,2,26,30,CNOT,219.21,1/1000,AVX512
LightningOMPBinStream,CNOT,16,2,26,30,CNOT,81.9003,1/1000,AVX512
LightningOMPBinStream,CNOT,32,2,26,30,CNOT,74.5626,1/1000,AVX512
LightningOMPBinStream,CNOT,1,2,27,30,CNOT,782.834,1/1000,AVX512
LightningOMPBinStream,CNOT,4,2,27,30,CNOT,207.377,1/1000,AVX512
LightningOMPBinStream,CNOT,16,2,27,30,CNOT,82.4367,1/1000,AVX512
LightningOMPBinStream,CNOT,32,2,27,30,CNOT,75.141,1/1000,AVX512
LightningOMPBinStream,CNOT,1,2,28,30,CNOT,831.289,1/1000,AVX512
LightningOMPBinStream,CNOT,4,2,28,30,CNOT,219.206,1/1000,AVX512
LightningOMPBinStream,CNOT,16,2,28,30,CNOT,83.5251,1/1000,AVX512
LightningOMPBinStream,CNOT,32,2,28,30,CNOT,74.429,1/1000,AVX512
LightningOMPBinStream,CNOT,1,2,29,30,CNOT,831.261,1/1000,AVX512
LightningOMPBinStream,CNOT,4,2,29,30,CNOT,219.13,1/1000,AVX512
LightningOMPBinStream,CNOT,16,2,29,30,CNOT,83.5114,1/1000,AVX512
LightningOMPBinStream,CNOT,32,2,29,30,CNOT,74.4004,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,0,30,CNOT,705.868,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,0,30,CNOT,192.069,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,0,30,CNOT,79.4729,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,0,30,CNOT,75.8933,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,1,30,CNOT,719.642,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,1,30,CNOT,192.239,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,1,30,CNOT,79.7569,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,1,30,CNOT,75.9741,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,2,30,CNOT,720.341,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,2,30,CNOT,191.93,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,2,30,CNOT,79.5041,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,2,30,CNOT,76.1849,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,4,30,CNOT,748.285,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,4,30,CNOT,191.719,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,4,30,CNOT,79.6452,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,4,30,CNOT,76.1017,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,5,30,CNOT,721.209,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,5,30,CNOT,192.089,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,5,30,CNOT,79.537,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,5,30,CNOT,76.1835,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,6,30,CNOT,700.424,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,6,30,CNOT,190.526,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,6,30,CNOT,79.4034,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,6,30,CNOT,76.1152,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,7,30,CNOT,719.56,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,7,30,CNOT,191.694,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,7,30,CNOT,79.528,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,7,30,CNOT,76.0817,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,8,30,CNOT,719.835,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,8,30,CNOT,191.823,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,8,30,CNOT,79.3056,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,8,30,CNOT,76.1997,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,9,30,CNOT,719.606,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,9,30,CNOT,191.807,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,9,30,CNOT,79.4799,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,9,30,CNOT,76.1405,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,10,30,CNOT,719.961,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,10,30,CNOT,192.131,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,10,30,CNOT,79.5684,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,10,30,CNOT,76.3449,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,11,30,CNOT,693.388,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,11,30,CNOT,191.981,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,11,30,CNOT,79.4073,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,11,30,CNOT,76.1198,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,12,30,CNOT,706.781,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,12,30,CNOT,188.07,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,12,30,CNOT,87.0907,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,12,30,CNOT,82.3213,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,13,30,CNOT,725.434,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,13,30,CNOT,200.924,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,13,30,CNOT,87.1542,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,13,30,CNOT,82.4781,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,14,30,CNOT,727.462,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,14,30,CNOT,200.782,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,14,30,CNOT,87.4083,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,14,30,CNOT,82.3287,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,15,30,CNOT,780.118,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,15,30,CNOT,201.644,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,15,30,CNOT,87.2635,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,15,30,CNOT,82.4637,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,16,30,CNOT,698.04,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,16,30,CNOT,189.709,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,16,30,CNOT,77.5102,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,16,30,CNOT,74.2083,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,17,30,CNOT,743.276,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,17,30,CNOT,200.436,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,17,30,CNOT,86.6338,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,17,30,CNOT,81.569,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,18,30,CNOT,700.165,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,18,30,CNOT,190.978,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,18,30,CNOT,79.6674,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,18,30,CNOT,77.5364,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,19,30,CNOT,726.477,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,19,30,CNOT,193.661,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,19,30,CNOT,77.8496,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,19,30,CNOT,75.8328,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,20,30,CNOT,729.024,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,20,30,CNOT,194.417,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,20,30,CNOT,78.5817,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,20,30,CNOT,76.9082,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,21,30,CNOT,763.048,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,21,30,CNOT,197.741,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,21,30,CNOT,79.5376,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,21,30,CNOT,76.7248,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,22,30,CNOT,820.518,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,22,30,CNOT,220.845,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,22,30,CNOT,83.7875,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,22,30,CNOT,76.1251,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,23,30,CNOT,829.662,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,23,30,CNOT,219.241,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,23,30,CNOT,84.0559,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,23,30,CNOT,75.572,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,24,30,CNOT,838.802,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,24,30,CNOT,223.095,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,24,30,CNOT,82.0073,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,24,30,CNOT,74.6284,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,25,30,CNOT,854.346,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,25,30,CNOT,224.093,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,25,30,CNOT,81.8867,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,25,30,CNOT,74.579,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,26,30,CNOT,864.38,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,26,30,CNOT,220.043,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,26,30,CNOT,81.8846,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,26,30,CNOT,74.7033,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,27,30,CNOT,803.26,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,27,30,CNOT,210.421,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,27,30,CNOT,82.4021,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,27,30,CNOT,75.1494,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,28,30,CNOT,831.128,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,28,30,CNOT,217.36,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,28,30,CNOT,83.5351,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,28,30,CNOT,74.4066,1/1000,AVX512
LightningOMPBinStream,CNOT,1,3,29,30,CNOT,860.549,1/1000,AVX512
LightningOMPBinStream,CNOT,4,3,29,30,CNOT,219.231,1/1000,AVX512
LightningOMPBinStream,CNOT,16,3,29,30,CNOT,83.5102,1/1000,AVX512
LightningOMPBinStream,CNOT,32,3,29,30,CNOT,74.3964,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,0,30,CNOT,699.573,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,0,30,CNOT,192.119,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,0,30,CNOT,79.4206,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,0,30,CNOT,75.9358,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,1,30,CNOT,707.908,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,1,30,CNOT,188.625,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,1,30,CNOT,79.6611,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,1,30,CNOT,76.0686,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,2,30,CNOT,692.218,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,2,30,CNOT,191.954,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,2,30,CNOT,79.5139,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,2,30,CNOT,76.1093,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,3,30,CNOT,706.008,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,3,30,CNOT,191.897,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,3,30,CNOT,79.3995,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,3,30,CNOT,76.1801,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,5,30,CNOT,718.903,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,5,30,CNOT,192.046,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,5,30,CNOT,79.4597,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,5,30,CNOT,76.2697,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,6,30,CNOT,719.685,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,6,30,CNOT,191.901,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,6,30,CNOT,79.5342,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,6,30,CNOT,76.0447,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,7,30,CNOT,706.831,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,7,30,CNOT,191.748,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,7,30,CNOT,79.5729,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,7,30,CNOT,75.9591,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,8,30,CNOT,719.696,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,8,30,CNOT,191.921,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,8,30,CNOT,79.6046,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,8,30,CNOT,76.0751,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,9,30,CNOT,692.971,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,9,30,CNOT,191.815,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,9,30,CNOT,79.5067,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,9,30,CNOT,76.1196,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,10,30,CNOT,706.984,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,10,30,CNOT,191.947,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,10,30,CNOT,79.5996,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,10,30,CNOT,76.2023,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,11,30,CNOT,693.295,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,11,30,CNOT,190.936,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,11,30,CNOT,79.4388,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,11,30,CNOT,76.1181,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,12,30,CNOT,718.244,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,12,30,CNOT,197.628,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,12,30,CNOT,87.0772,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,12,30,CNOT,76.093,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,13,30,CNOT,736.697,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,13,30,CNOT,201.218,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,13,30,CNOT,87.1121,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,13,30,CNOT,82.5248,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,14,30,CNOT,726.413,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,14,30,CNOT,200.908,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,14,30,CNOT,87.358,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,14,30,CNOT,82.3429,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,15,30,CNOT,752.077,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,15,30,CNOT,201.892,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,15,30,CNOT,87.2083,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,15,30,CNOT,82.4884,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,16,30,CNOT,704.445,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,16,30,CNOT,190.031,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,16,30,CNOT,77.7731,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,16,30,CNOT,74.2667,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,17,30,CNOT,725.009,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,17,30,CNOT,200.547,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,17,30,CNOT,86.5325,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,17,30,CNOT,81.5513,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,18,30,CNOT,719.913,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,18,30,CNOT,192.404,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,18,30,CNOT,79.6523,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,18,30,CNOT,77.6062,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,19,30,CNOT,724.895,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,19,30,CNOT,193.565,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,19,30,CNOT,77.8312,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,19,30,CNOT,75.8379,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,20,30,CNOT,735.726,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,20,30,CNOT,195.831,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,20,30,CNOT,78.6459,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,20,30,CNOT,76.8928,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,21,30,CNOT,721.224,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,21,30,CNOT,197.661,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,21,30,CNOT,79.6155,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,21,30,CNOT,76.808,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,22,30,CNOT,821.66,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,22,30,CNOT,221.05,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,22,30,CNOT,83.6468,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,22,30,CNOT,76.0961,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,23,30,CNOT,832.245,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,23,30,CNOT,219.147,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,23,30,CNOT,83.8883,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,23,30,CNOT,75.579,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,24,30,CNOT,838.585,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,24,30,CNOT,220.116,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,24,30,CNOT,82.0229,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,24,30,CNOT,74.6537,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,25,30,CNOT,856.385,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,25,30,CNOT,224.319,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,25,30,CNOT,81.9163,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,25,30,CNOT,74.5889,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,26,30,CNOT,818.859,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,26,30,CNOT,219.442,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,26,30,CNOT,81.8426,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,26,30,CNOT,74.6081,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,27,30,CNOT,804.507,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,27,30,CNOT,210.544,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,27,30,CNOT,82.3473,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,27,30,CNOT,75.1712,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,28,30,CNOT,819.194,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,28,30,CNOT,214.696,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,28,30,CNOT,83.5571,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,28,30,CNOT,74.3675,1/1000,AVX512
LightningOMPBinStream,CNOT,1,4,29,30,CNOT,863.496,1/1000,AVX512
LightningOMPBinStream,CNOT,4,4,29,30,CNOT,217.586,1/1000,AVX512
LightningOMPBinStream,CNOT,16,4,29,30,CNOT,83.5168,1/1000,AVX512
LightningOMPBinStream,CNOT,32,4,29,30,CNOT,74.3745,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,0,30,CNOT,699.589,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,0,30,CNOT,192.013,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,0,30,CNOT,79.4784,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,0,30,CNOT,75.895,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,1,30,CNOT,721.554,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,1,30,CNOT,192.009,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,1,30,CNOT,79.4482,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,1,30,CNOT,75.9382,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,2,30,CNOT,699.647,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,2,30,CNOT,191.787,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,2,30,CNOT,79.3982,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,2,30,CNOT,76.0786,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,3,30,CNOT,718.221,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,3,30,CNOT,192.006,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,3,30,CNOT,79.4886,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,3,30,CNOT,76.1421,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,4,30,CNOT,719.278,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,4,30,CNOT,192.049,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,4,30,CNOT,79.5359,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,4,30,CNOT,76.1647,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,6,30,CNOT,693.279,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,6,30,CNOT,191.809,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,6,30,CNOT,79.3638,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,6,30,CNOT,76.0481,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,7,30,CNOT,766.352,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,7,30,CNOT,191.747,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,7,30,CNOT,79.3858,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,7,30,CNOT,76.1663,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,8,30,CNOT,693.495,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,8,30,CNOT,191.934,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,8,30,CNOT,79.6993,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,8,30,CNOT,76.0756,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,9,30,CNOT,706.128,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,9,30,CNOT,191.899,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,9,30,CNOT,79.4485,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,9,30,CNOT,76.1608,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,10,30,CNOT,706.433,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,10,30,CNOT,191.851,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,10,30,CNOT,79.4776,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,10,30,CNOT,76.1058,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,11,30,CNOT,713.295,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,11,30,CNOT,191.97,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,11,30,CNOT,79.4374,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,11,30,CNOT,76.0742,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,12,30,CNOT,747.907,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,12,30,CNOT,200.762,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,12,30,CNOT,79.44,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,12,30,CNOT,82.3328,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,13,30,CNOT,726.718,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,13,30,CNOT,201.034,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,13,30,CNOT,87.1828,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,13,30,CNOT,82.4459,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,14,30,CNOT,737.898,1/1000,AVX512
LightningOMPBinStream,CNOT,4,5,14,30,CNOT,201.065,1/1000,AVX512
LightningOMPBinStream,CNOT,16,5,14,30,CNOT,87.4709,1/1000,AVX512
LightningOMPBinStream,CNOT,32,5,14,30,CNOT,82.3337,1/1000,AVX512
LightningOMPBinStream,CNOT,1,5,15,30,CNOT,752.724,1/1000,AVX512
